,model,folding,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,precision,recall,f1,accuracy,scaler
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.6934006734006735,0.0,0.0,0.0,0.6934302912844602,0.0,0.0,0.0,0.6925675675675675,Normalizer
0,LogisticRegression,StratifiedKFold,0.3833333333333333,0.03597883597883598,0.06464285714285714,0.6949055158324822,0.6287490613961202,0.04176129817978341,0.078025059580861,0.6956684299792564,0.25,0.01098901098901099,0.021052631578947368,0.6858108108108109,StandardScaler
1,LogisticRegression,BalancedKFold,0.4833333333333333,0.05255718954248366,0.0930345471521942,0.6933333333333334,0.6228664799253034,0.05556302384133488,0.10152926849506619,0.6993110017984577,0.0,0.0,0.0,0.6858108108108109,StandardScaler
2,SGDClassifier,StratifiedKFold,0.0953472550424588,0.28214285714285714,0.1419292985086404,0.5877170582226763,0.25118242798007606,0.2910322240874231,0.15348989184432574,0.5883071253381082,0.2,0.03296703296703297,0.05660377358490567,0.6621621621621622,StandardScaler
3,SGDClassifier,BalancedKFold,0.15798319327731095,0.16441176470588237,0.13073089873089871,0.6332323232323233,0.5371581653477591,0.19398996855169162,0.18208577255365085,0.6559119166303964,0.2,0.03296703296703297,0.05660377358490567,0.6621621621621622,StandardScaler
4,RidgeClassifier,StratifiedKFold,0.2,0.007275132275132275,0.014039408866995073,0.6915347293156282,0.7255555555555555,0.013791514433362953,0.026840701705876248,0.6937854265051733,0.0,0.0,0.0,0.6925675675675675,StandardScaler
5,RidgeClassifier,BalancedKFold,0.4,0.040661764705882356,0.07255530129672007,0.6934343434343434,0.6327757115605414,0.05154219536280143,0.09463738209897678,0.6999166468206717,0.0,0.0,0.0,0.6925675675675675,StandardScaler
6,RandomForestClassifier,StratifiedKFold,0.6833333333333333,0.051058201058201046,0.09183486560768508,0.6938074565883555,1.0,1.0,1.0,1.0,0.25,0.02197802197802198,0.04040404040404041,0.6790540540540541,StandardScaler
7,RandomForestClassifier,BalancedKFold,0.18333333333333332,0.022320261437908495,0.039748283752860415,0.6824242424242424,1.0,1.0,1.0,1.0,0.25,0.02197802197802198,0.04040404040404041,0.6790540540540541,StandardScaler
8,KNeighborsClassifier,StratifiedKFold,0.32851731601731604,0.09166666666666667,0.14191467974749708,0.6609933605720122,0.657754532261884,0.17031368289391396,0.2696755978474971,0.7156305366228887,0.2727272727272727,0.06593406593406594,0.10619469026548672,0.6587837837837838,StandardScaler
9,KNeighborsClassifier,BalancedKFold,0.18166666666666664,0.03747171945701357,0.060836940836940835,0.6586868686868687,0.5212925843571006,0.10041293937553833,0.16760633175892203,0.6966736743559632,0.2727272727272727,0.06593406593406594,0.10619469026548672,0.6587837837837838,StandardScaler
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6904111338100103,0.0,0.0,0.0,0.6903956734740201,0.0,0.0,0.0,0.6925675675675675,StandardScaler
11,MLPClassifier,BalancedKFold,0.2,0.01213235294117647,0.02287581699346405,0.697037037037037,0.9800000000000001,0.01718190709613846,0.03369826106727758,0.6984992321652939,0.0,0.0,0.0,0.6925675675675675,StandardScaler
12,LinearSVC,StratifiedKFold,0.0,0.0,0.0,0.6904111338100103,0.0,0.0,0.0,0.6903956734740201,0.0,0.0,0.0,0.6925675675675675,StandardScaler
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.6934006734006735,0.0,0.0,0.0,0.6934302912844602,0.0,0.0,0.0,0.6925675675675675,StandardScaler
0,LogisticRegression,StratifiedKFold,0.4,0.01455026455026455,0.028078817733990145,0.6938074565883555,0.7723304473304473,0.017438530660610248,0.03389677718773444,0.6942876238154386,0.0,0.0,0.0,0.6858108108108109,RobustScaler
1,LogisticRegression,BalancedKFold,0.35,0.023014705882352944,0.042925942306747254,0.697037037037037,0.8200396825396824,0.03045620738383458,0.058088390311796245,0.6997162707048475,0.0,0.0,0.0,0.6925675675675675,RobustScaler
2,SGDClassifier,StratifiedKFold,0.2117929292929293,0.15912698412698412,0.09963851407629518,0.6335801838610827,0.23258996569097964,0.17125670649419045,0.10390526874331285,0.6385765086410723,0.16666666666666666,0.01098901098901099,0.02061855670103093,0.6790540540540541,RobustScaler
3,SGDClassifier,BalancedKFold,0.15496031746031746,0.09176470588235294,0.10716783216783217,0.6770370370370371,0.5325224930222296,0.08927691610833724,0.11784533584063325,0.6851134506573815,0.34615384615384615,0.3956043956043956,0.3692307692307692,0.5844594594594594,RobustScaler
4,RidgeClassifier,StratifiedKFold,0.2,0.007275132275132275,0.014039408866995073,0.6915347293156282,0.7282828282828283,0.014198018498403606,0.027597632639728385,0.6939110546458769,0.0,0.0,0.0,0.6925675675675675,RobustScaler
5,RidgeClassifier,BalancedKFold,0.45833333333333337,0.052794117647058825,0.09223784097925974,0.6988888888888889,0.6285404138345314,0.05481424578114279,0.0998089646779395,0.6997150388844634,0.0,0.0,0.0,0.6925675675675675,RobustScaler
6,RandomForestClassifier,StratifiedKFold,0.6900000000000001,0.051058201058201046,0.09219137184654426,0.6949310520939734,1.0,1.0,1.0,1.0,0.2857142857142857,0.02197802197802198,0.040816326530612256,0.6824324324324325,RobustScaler
7,RandomForestClassifier,BalancedKFold,0.18333333333333332,0.022320261437908495,0.039748283752860415,0.6824242424242424,1.0,1.0,1.0,1.0,0.2857142857142857,0.02197802197802198,0.040816326530612256,0.6824324324324325,RobustScaler
8,KNeighborsClassifier,StratifiedKFold,0.3402380952380953,0.08029100529100529,0.1286165108034178,0.6655260469867212,0.6589600754322349,0.17234949475000821,0.27268804445052275,0.7160071057924503,0.2608695652173913,0.06593406593406594,0.10526315789473685,0.6554054054054054,RobustScaler
9,KNeighborsClassifier,BalancedKFold,0.2533333333333333,0.04167483660130719,0.06966735019366598,0.6585858585858586,0.5815184529952331,0.10637211131227156,0.17864543953139952,0.7025543848699608,0.2608695652173913,0.06593406593406594,0.10526315789473685,0.6554054054054054,RobustScaler
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6904111338100103,0.0,0.0,0.0,0.6903956734740201,0.0,0.0,0.0,0.6925675675675675,RobustScaler
11,MLPClassifier,BalancedKFold,0.2,0.01213235294117647,0.02287581699346405,0.697037037037037,0.9833333333333334,0.019822429971955456,0.03873535996229112,0.699310591191663,0.0,0.0,0.0,0.6925675675675675,RobustScaler
12,LinearSVC,StratifiedKFold,0.0,0.0,0.0,0.6904111338100103,0.0,0.0,0.0,0.6903956734740201,0.0,0.0,0.0,0.6925675675675675,RobustScaler
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.6934006734006735,0.0,0.0,0.0,0.6934302912844602,0.0,0.0,0.0,0.6925675675675675,RobustScaler
