,model,folding,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,precision,recall,f1,accuracy,scaler
1,LogisticRegression,BalancedKFold,0.5505555555555555,0.14748405872543802,0.22226080711154994,0.643075117370892,0.6150381492885846,0.17170064510238353,0.2678639623598901,0.6669783541341654,0.5185185185185185,0.11864406779661017,0.19310344827586207,0.6497005988023952,RobustScaler
2,SGDClassifier,StratifiedKFold,0.3922474747474748,0.38428571428571423,0.28987442347034764,0.545,0.49317880389593993,0.41080704828660436,0.33075865247553465,0.5668539021683224,0.5,0.13559322033898305,0.21333333333333335,0.6467065868263473,RobustScaler
3,SGDClassifier,BalancedKFold,0.3630660919263588,0.4174329374329374,0.3222258631165165,0.5741392801251957,0.46650988943932925,0.40481518162325497,0.30624135736627345,0.5588594481279252,0.5238095238095238,0.09322033898305085,0.15827338129496404,0.6497005988023952,RobustScaler
4,RidgeClassifier,StratifiedKFold,0.5847835497835498,0.12642857142857142,0.20199976179072557,0.6526336633663365,0.5853118055582838,0.1357642133956386,0.2199298099381323,0.6586830105007739,0.5263157894736842,0.0847457627118644,0.145985401459854,0.6497005988023952,RobustScaler
5,RidgeClassifier,BalancedKFold,0.642435064935065,0.14410978293736915,0.21790945718839455,0.6543818466353677,0.6021138897963002,0.14927924255021333,0.238690368839768,0.6627644793291732,0.5263157894736842,0.0847457627118644,0.145985401459854,0.6497005988023952,RobustScaler
6,RandomForestClassifier,StratifiedKFold,0.5140909090909092,0.15198412698412697,0.23028472673791894,0.6447029702970297,1.0,1.0,1.0,1.0,0.4166666666666667,0.1271186440677966,0.19480519480519481,0.6287425149700598,RobustScaler
7,RandomForestClassifier,BalancedKFold,0.568968253968254,0.15769153643291572,0.23801265852172088,0.6572769953051643,1.0,1.0,1.0,1.0,0.4230769230769231,0.09322033898305085,0.15277777777777776,0.6347305389221557,RobustScaler
8,KNeighborsClassifier,StratifiedKFold,0.41835326953748,0.13777777777777778,0.20230286970841935,0.6247425742574257,0.6412245241774641,0.21567075545171338,0.32232184129554053,0.6783093926186967,0.5517241379310345,0.13559322033898305,0.21768707482993196,0.655688622754491,RobustScaler
9,KNeighborsClassifier,BalancedKFold,0.4245634920634921,0.10686417477796788,0.1651079487731323,0.6249413145539905,0.7000976889102182,0.20543878009745056,0.3170775257969513,0.686174434477379,0.5517241379310345,0.13559322033898305,0.21768707482993196,0.655688622754491,RobustScaler
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6447128712871286,0.0,0.0,0.0,0.644710607332085,0.0,0.0,0.0,0.6467065868263473,RobustScaler
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.6446009389671361,0.0,0.0,0.0,0.6446621489859594,0.0,0.0,0.0,0.6467065868263473,RobustScaler
12,LinearSVC,StratifiedKFold,0.0,0.0,0.0,0.6447128712871286,0.13066666666666665,0.008109423676012462,0.015218704167026139,0.6460409842722179,0.0,0.0,0.0,0.6467065868263473,RobustScaler
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.6446009389671361,0.0,0.0,0.0,0.6446621489859594,0.0,0.0,0.0,0.6467065868263473,RobustScaler
