,model,folding,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,precision,recall,f1,accuracy,scaler
9,KNeighborsClassifier,BalancedKFold,0.40117740458466267,0.11491535030803299,0.1762208444654459,0.6462555066079295,0.6836070293986503,0.19830060607480193,0.30724192831848274,0.7016152716593245,0.34210526315789475,0.10290237467018469,0.1582150101419878,0.6337157987643425,MinMaxScaler
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6658823529411765,0.0,0.0,0.0,0.6658816688285556,0.0,0.0,0.0,0.6654898499558694,MinMaxScaler
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.6660792951541851,0.0,0.0,0.0,0.6660792951541851,0.0,0.0,0.0,0.6654898499558694,MinMaxScaler
12,LinearSVC,StratifiedKFold,0.6020057720057721,0.07735600062102158,0.11719848590933162,0.6667690439007461,0.5714071341241092,0.08195832718393195,0.12027652830649034,0.6691198276992645,0.42105263157894735,0.14775725593667546,0.21875,0.646954986760812,MinMaxScaler
13,LinearSVC,BalancedKFold,0.275,0.017078419023626855,0.03135408299866131,0.6682819383259913,0.40095972679027075,0.014044525739295299,0.02644979817200808,0.6676945668135096,0.3403863845446182,0.9762532981530343,0.504774897680764,0.3592233009708738,MinMaxScaler
0,LogisticRegression,StratifiedKFold,0.5268988226941668,0.14798167986337524,0.23058763791056655,0.6705934409161896,0.5617865024611348,0.15428276257305013,0.24194694538739095,0.6771660555399022,0.45263157894736844,0.11345646437994723,0.18143459915611818,0.6575463371579876,Normalizer
1,LogisticRegression,BalancedKFold,0.5106286218941017,0.12292985004730841,0.1965192116593863,0.666079295154185,0.5286302073846337,0.12629598752519383,0.20354645467190785,0.6707293196279981,0.4084507042253521,0.07651715039577836,0.1288888888888889,0.6540158870255958,Normalizer
2,SGDClassifier,StratifiedKFold,0.3824486950821446,0.21155876416705474,0.15751560843599677,0.6143935450286309,0.30640727817535685,0.2237770038583101,0.1627056508644404,0.6216896943681561,0.0,0.0,0.0,0.6654898499558694,Normalizer
3,SGDClassifier,BalancedKFold,0.2110495848563989,0.23518027321254217,0.21523976885478704,0.633920704845815,0.23072802161175204,0.2456008329395727,0.23180264523354216,0.6490944689182574,0.0,0.0,0.0,0.6654898499558694,Normalizer
4,RidgeClassifier,StratifiedKFold,0.5314463925972644,0.11451637944418566,0.18797844389393292,0.6699999999999999,0.5550075287374041,0.11962793086858936,0.19674386756176487,0.6738298147279304,0.4878048780487805,0.10554089709762533,0.1735357917570499,0.6637246248896734,Normalizer
5,RidgeClassifier,BalancedKFold,0.49977358456994414,0.12729139741913092,0.19958336734419385,0.6629955947136564,0.545311312859508,0.14182025623270644,0.22475964356565012,0.6739598629466472,0.4142857142857143,0.07651715039577836,0.1291759465478842,0.6548984995586937,Normalizer
6,RandomForestClassifier,StratifiedKFold,0.4870409742177477,0.09600217357553176,0.15937584220500225,0.663521603331598,0.9984363544721407,0.9999021526418786,0.9991685126510408,0.9994439420361294,0.4823529411764706,0.10817941952506596,0.17672413793103448,0.6628420123565755,Normalizer
7,RandomForestClassifier,BalancedKFold,0.4457321844821845,0.10419366861124153,0.16723537140393357,0.6550660792951543,0.9988296801671297,0.9998520710059171,0.9993403924779829,0.9995594713656386,0.41379310344827586,0.09498680738786279,0.15450643776824033,0.6522506619593998,Normalizer
8,KNeighborsClassifier,StratifiedKFold,0.43370988996215853,0.12602080422294676,0.1945868177839043,0.6532378969286831,0.6799700325397446,0.21311777525199765,0.3244712964330596,0.7035620999141449,0.35294117647058826,0.11081794195250659,0.1686746987951807,0.6345984112974404,Normalizer
9,KNeighborsClassifier,BalancedKFold,0.41552223355015067,0.1243536951271901,0.1884756487420899,0.648898678414097,0.6750382807629499,0.204586609081975,0.31384997605803433,0.7015173764072442,0.35294117647058826,0.11081794195250659,0.1686746987951807,0.6345984112974404,Normalizer
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6658823529411765,0.0,0.0,0.0,0.6658816688285556,0.0,0.0,0.0,0.6654898499558694,Normalizer
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.6660792951541851,0.0,0.0,0.0,0.6660792951541851,0.0,0.0,0.0,0.6654898499558694,Normalizer
12,LinearSVC,StratifiedKFold,0.6282539682539682,0.030810433162552397,0.057892472402657505,0.6691193822661807,0.6029697031954213,0.0322075935683331,0.06076958904681794,0.6695778892988742,0.42857142857142855,0.1424802110817942,0.21386138613861386,0.649602824360106,Normalizer
13,LinearSVC,BalancedKFold,0.25,0.006266937669376693,0.012171164786331335,0.6674008810572688,0.4598054919908467,0.005416900719007999,0.010546257139076084,0.6664708761625061,0.34067952249770433,0.978891820580475,0.5054495912806539,0.3592233009708738,Normalizer
0,LogisticRegression,StratifiedKFold,0.5297655084985038,0.11009160068312374,0.18152764753923306,0.6699973971889641,0.5643913526116456,0.11933323877630427,0.19692680105989538,0.6749745354933825,0.4722222222222222,0.08970976253298153,0.1507760532150776,0.6619593998234775,StandardScaler
1,LogisticRegression,BalancedKFold,0.49293548227371764,0.12802625326148526,0.20087395987949686,0.6625550660792952,0.558290893415504,0.1491515230016343,0.23515534408334132,0.6766030347528146,0.45569620253164556,0.09498680738786279,0.15720524017467247,0.6593115622241836,StandardScaler
2,SGDClassifier,StratifiedKFold,0.4284273189999433,0.13424934016457074,0.16647963916524905,0.6523433975360055,0.5871778612545493,0.15501973239082975,0.189281349106647,0.6653577878173864,0.5,0.010554089709762533,0.020671834625322995,0.6654898499558694,StandardScaler
3,SGDClassifier,BalancedKFold,0.4345867417743837,0.3250442320637742,0.27453384209832776,0.5999999999999999,0.5061726268285843,0.3428011379626816,0.30075188396039015,0.615712187958884,0.5714285714285714,0.010554089709762533,0.020725388601036267,0.6663724624889673,StandardScaler
4,RidgeClassifier,StratifiedKFold,0.5209602968541756,0.12326502095947833,0.19829760567031446,0.6696980739198335,0.5662588545338927,0.13460547676867962,0.217404195528758,0.6763810256104154,0.45569620253164556,0.09498680738786279,0.15720524017467247,0.6593115622241836,StandardScaler
5,RidgeClassifier,BalancedKFold,0.32322128851540616,0.060215289431547546,0.10079971811700861,0.6577092511013216,0.39053251993354576,0.07816282683397094,0.13017130976037636,0.6648066568771414,0.4827586206896552,0.07387862796833773,0.12814645308924486,0.6637246248896734,StandardScaler
6,RandomForestClassifier,StratifiedKFold,0.5103611472651952,0.12327278372923456,0.1981486712422183,0.6673468679507202,0.9997067448680351,0.9986293703076873,0.9991673143856559,0.9994439420361294,0.425531914893617,0.10554089709762533,0.16913319238900634,0.6531332744924978,StandardScaler
7,RandomForestClassifier,BalancedKFold,0.4362318452101734,0.09958766790417403,0.161277195797273,0.6599118942731279,0.9988296801671297,0.9998520710059171,0.9993403924779829,0.9995594713656386,0.4418604651162791,0.10026385224274406,0.16344086021505375,0.6566637246248896,StandardScaler
8,KNeighborsClassifier,StratifiedKFold,0.4042765151515152,0.10304300574444962,0.16354172554467591,0.6491002949852509,0.6903337109132429,0.19657246742095064,0.3058972942109579,0.7020573780960957,0.3904761904761905,0.10817941952506596,0.16942148760330578,0.6451897616946161,StandardScaler
9,KNeighborsClassifier,BalancedKFold,0.39565495177337284,0.08756857466213921,0.14201911501219458,0.6502202643171806,0.6838040232036526,0.17364800244859743,0.27678267293033265,0.6972589329417523,0.3904761904761905,0.10817941952506596,0.16942148760330578,0.6451897616946161,StandardScaler
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6658823529411765,0.0,0.0,0.0,0.6658816688285556,0.0,0.0,0.0,0.6654898499558694,StandardScaler
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.6660792951541851,0.0,0.0,0.0,0.6660792951541851,0.0,0.0,0.0,0.6654898499558694,StandardScaler
12,LinearSVC,StratifiedKFold,0.5268631368631368,0.06245924545877969,0.10983174116493602,0.6679385736595524,0.5895836328808637,0.070101642417261,0.12280807291360188,0.6728487278871702,0.4263565891472868,0.14511873350923482,0.21653543307086612,0.6487202118270079,StandardScaler
13,LinearSVC,BalancedKFold,0.21714285714285714,0.010322913088285812,0.019293139441265948,0.6665198237885462,0.5120974464724466,0.013907154823449511,0.026308484870074887,0.6683308859520313,0.3413284132841328,0.9762532981530343,0.50580997949419,0.36187113857016767,StandardScaler
0,LogisticRegression,StratifiedKFold,0.5275019069511199,0.11536252134761682,0.1884574877832093,0.6699973971889641,0.5668875378666364,0.12080161999191155,0.1990852057076969,0.6753997676156513,0.4794520547945205,0.09234828496042216,0.15486725663716813,0.6628420123565755,RobustScaler
1,LogisticRegression,BalancedKFold,0.49041666666666667,0.08674723618535589,0.14579018144502567,0.6625550660792952,0.5096854894117963,0.09656730503363528,0.1622387855135893,0.6673029858051884,0.5230769230769231,0.08970976253298153,0.15315315315315314,0.6681376875551632,RobustScaler
2,SGDClassifier,StratifiedKFold,0.3061349486950783,0.33234746157428974,0.2401528933980775,0.5922427555092835,0.5369356539459813,0.3200978090241906,0.24877473917582082,0.6009940945450438,0.39285714285714285,0.23218997361477572,0.29187396351575456,0.6231244483671668,RobustScaler
3,SGDClassifier,BalancedKFold,0.48159209250940416,0.17386071464951527,0.20388080908308,0.6378854625550661,0.554163432361352,0.20041740984856554,0.23990884158499898,0.6593245227606461,0.43884892086330934,0.16094986807387862,0.2355212355212355,0.6504854368932039,RobustScaler
4,RidgeClassifier,StratifiedKFold,0.5439365079365079,0.09687160378823163,0.1639417122307401,0.6708832205448552,0.5703467625455211,0.10797671597049055,0.18149295683826405,0.67477829673098,0.5074626865671642,0.08970976253298153,0.15246636771300448,0.6663724624889673,RobustScaler
5,RidgeClassifier,BalancedKFold,0.4715442689355732,0.10470349095283801,0.1688146342461812,0.6599118942731278,0.5452139641500865,0.13184441220519,0.21199326572689786,0.6734703866862456,0.44155844155844154,0.08970976253298153,0.14912280701754385,0.6575463371579876,RobustScaler
6,RandomForestClassifier,StratifiedKFold,0.50537712340411,0.12151063499456605,0.1954590504975497,0.6667586326566025,0.9997067448680351,0.9986293703076873,0.9991673143856559,0.9994439420361294,0.43010752688172044,0.10554089709762533,0.16949152542372883,0.6540158870255958,RobustScaler
7,RandomForestClassifier,BalancedKFold,0.4558220864103217,0.1036646829207993,0.1680008722365806,0.6616740088105727,0.9988296801671297,0.9998520710059171,0.9993403924779829,0.9995594713656386,0.42857142857142855,0.09498680738786279,0.15550755939524838,0.6548984995586937,RobustScaler
8,KNeighborsClassifier,StratifiedKFold,0.42212359515209885,0.11891010712622263,0.18438543662606843,0.6532188096477529,0.6796043334748759,0.19774701905771366,0.3062366376063732,0.7008144149325022,0.44761904761904764,0.12401055408970976,0.19421487603305784,0.6557811120917917,RobustScaler
9,KNeighborsClassifier,BalancedKFold,0.40852652249711074,0.10315176894981651,0.16277999297937404,0.6519823788546256,0.6892429536311818,0.19940157917634727,0.308938493157377,0.7025942241801274,0.44761904761904764,0.12401055408970976,0.19421487603305784,0.6557811120917917,RobustScaler
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6658823529411765,0.0,0.0,0.0,0.6658816688285556,0.0,0.0,0.0,0.6654898499558694,RobustScaler
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.6660792951541851,0.0,0.0,0.0,0.6660792951541851,0.0,0.0,0.0,0.6654898499558694,RobustScaler
12,LinearSVC,StratifiedKFold,0.5149614924993173,0.12670392796149665,0.17992378637026268,0.6661790733992712,0.5724482020074655,0.12864598806664737,0.18502741913941595,0.6704277972928999,0.4125,0.1741424802110818,0.2448979591836735,0.6407766990291263,RobustScaler
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.6660792951541851,0.0,0.0,0.0,0.6660792951541851,0.0,0.0,0.0,0.6654898499558694,RobustScaler
