,model,folding,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,precision,recall,f1,accuracy,scaler
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.7041633884080776,0.0,0.0,0.0,0.7042133132232143,0.0,0.0,0.0,0.6929955290611028,Normalizer
12,LinearSVC,StratifiedKFold,0.0,0.0,0.0,0.6930348258706467,0.0,0.0,0.0,0.6930348258706467,0.0,0.0,0.0,0.6929955290611028,Normalizer
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.7041633884080776,0.0,0.0,0.0,0.7042133132232143,0.0,0.0,0.0,0.6929955290611028,Normalizer
0,LogisticRegression,StratifiedKFold,0.33333333333333337,0.0097567424643046,0.018756178856985307,0.691542288557214,0.7041913968384558,0.016927863114913476,0.0330482204376447,0.6960199004975125,0.16666666666666666,0.0048543689320388345,0.009433962264150943,0.6870342771982116,StandardScaler
1,LogisticRegression,BalancedKFold,0.2,0.006798245614035086,0.013128205128205126,0.7001245738263834,0.7361399711399711,0.014923970727257646,0.02919874675305756,0.7069145563204969,0.16666666666666666,0.0048543689320388345,0.009433962264150943,0.6870342771982116,StandardScaler
2,SGDClassifier,StratifiedKFold,0.16808156755525178,0.07289793759915389,0.09181532939842722,0.6686567164179104,0.4532542705397904,0.09651014323676195,0.1335156427729451,0.6779436152570482,0.3135593220338983,0.1796116504854369,0.22839506172839508,0.6274217585692996,StandardScaler
3,SGDClassifier,BalancedKFold,0.27832722832722834,0.1131509945583172,0.1422194846101406,0.6830972987149226,0.39926264880943424,0.10899027120515134,0.14046454405159348,0.6817943415963219,0.3135593220338983,0.1796116504854369,0.22839506172839508,0.6274217585692996,StandardScaler
4,RidgeClassifier,StratifiedKFold,0.0,0.0,0.0,0.6920398009950249,0.4833333333333333,0.0032419469829541776,0.006440076136250179,0.6930901050304035,0.0,0.0,0.0,0.6915052160953801,StandardScaler
5,RidgeClassifier,BalancedKFold,0.0,0.0,0.0,0.702537372147915,0.15,0.0006172898309121219,0.0012289047457243176,0.7043033222241144,0.0,0.0,0.0,0.6915052160953801,StandardScaler
6,RandomForestClassifier,StratifiedKFold,0.3108758859249313,0.2154944473823374,0.2540514122032923,0.6124378109452736,0.9021978186660254,0.7232127811264502,0.8027789461201527,0.8909342177998896,0.41025641025641024,0.23300970873786409,0.2972136222910217,0.6616989567809239,StandardScaler
7,RandomForestClassifier,BalancedKFold,0.2742970736664022,0.18730530773436954,0.22001283436620503,0.6134474167322318,0.9214234384052868,0.793987028473159,0.8524841873285267,0.9187828512580987,0.41379310344827586,0.23300970873786409,0.2981366459627329,0.6631892697466468,StandardScaler
8,KNeighborsClassifier,StratifiedKFold,0.3693113912231559,0.08918561607615018,0.14173239867341617,0.6766169154228855,0.5667817384750786,0.14262103830449152,0.22743557441297266,0.7033720287451631,0.4067796610169492,0.11650485436893204,0.18113207547169816,0.676602086438152,StandardScaler
9,KNeighborsClassifier,BalancedKFold,0.3961904761904762,0.08651881689067042,0.14014901707218294,0.6871164437450826,0.6151694557426479,0.1531714095564888,0.2447183784874282,0.7212298797447313,0.4067796610169492,0.11650485436893204,0.18113207547169816,0.676602086438152,StandardScaler
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6930348258706467,0.0,0.0,0.0,0.6930348258706467,0.0,0.0,0.0,0.6929955290611028,StandardScaler
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.7041633884080776,0.0,0.0,0.0,0.7042133132232143,0.0,0.0,0.0,0.6929955290611028,StandardScaler
12,LinearSVC,StratifiedKFold,0.0,0.0,0.0,0.690547263681592,0.9071428571428571,0.004860976083997667,0.00961965492943762,0.6940851299060252,0.0,0.0,0.0,0.6929955290611028,StandardScaler
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.6993181222134802,0.8283549783549784,0.011865143102268525,0.02307562587152153,0.705834042863746,0.0,0.0,0.0,0.6929955290611028,StandardScaler
0,LogisticRegression,StratifiedKFold,0.35,0.0097567424643046,0.018852332703139154,0.6925373134328356,0.604656862745098,0.010983213429256594,0.021531467065122635,0.6942509673852958,0.2,0.0048543689320388345,0.00947867298578199,0.6885245901639344,RobustScaler
1,LogisticRegression,BalancedKFold,0.0,0.0,0.0,0.7033569367951744,0.27999999999999997,0.00487249552271901,0.00957725476092823,0.7050239618556451,0.0,0.0,0.0,0.6915052160953801,RobustScaler
2,SGDClassifier,StratifiedKFold,0.28319603322549675,0.1607350608143839,0.1692737817533168,0.644776119402985,0.38174740222204673,0.17501490699332428,0.1965359801824709,0.6579325594250968,0.325,0.06310679611650485,0.1056910569105691,0.6721311475409836,RobustScaler
3,SGDClassifier,BalancedKFold,0.3591071428571429,0.14972065170005672,0.187503395941447,0.6531340152111199,0.38514792430667744,0.1637309746237028,0.20928585274901318,0.6701803423585602,0.325,0.06310679611650485,0.1056910569105691,0.6721311475409836,RobustScaler
4,RidgeClassifier,StratifiedKFold,0.0,0.0,0.0,0.6930348258706467,0.0,0.0,0.0,0.6930348258706467,0.0,0.0,0.0,0.6929955290611028,RobustScaler
5,RidgeClassifier,BalancedKFold,0.0,0.0,0.0,0.7041633884080776,0.0,0.0,0.0,0.7042133132232143,0.0,0.0,0.0,0.6929955290611028,RobustScaler
6,RandomForestClassifier,StratifiedKFold,0.31401219946960623,0.22514542570068752,0.26150566508587597,0.6094527363184079,0.9003307359773516,0.725193466848143,0.8032784331939098,0.8909894969596464,0.4152542372881356,0.23786407766990292,0.30246913580246915,0.6631892697466468,RobustScaler
7,RandomForestClassifier,BalancedKFold,0.2677058159232072,0.18293145617516327,0.21449804152712498,0.6126278520849725,0.9223378853311301,0.7930808909643611,0.8523404438366452,0.9187828512580987,0.41025641025641024,0.23300970873786409,0.2972136222910217,0.6616989567809239,RobustScaler
8,KNeighborsClassifier,StratifiedKFold,0.37762185922093044,0.0939978847170809,0.14855005286647227,0.67363184079602,0.5367087798201097,0.14874522004018406,0.2325809464526336,0.6991708126036483,0.42857142857142855,0.11650485436893204,0.183206106870229,0.6810730253353204,RobustScaler
9,KNeighborsClassifier,BalancedKFold,0.35887362637362635,0.08425983550125427,0.13243049348888314,0.68147128245476,0.5766225856197946,0.14294571571670378,0.22824719680762895,0.7155580963501754,0.42857142857142855,0.11650485436893204,0.183206106870229,0.6810730253353204,RobustScaler
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6930348258706467,0.0,0.0,0.0,0.6930348258706467,0.0,0.0,0.0,0.6929955290611028,RobustScaler
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.7041633884080776,0.0,0.0,0.0,0.7042133132232143,0.0,0.0,0.0,0.6929955290611028,RobustScaler
12,LinearSVC,StratifiedKFold,0.24666666666666667,0.011316763617133793,0.02131682475898894,0.6895522388059702,0.2971225392964524,0.011347138505411887,0.02166216485028747,0.6898286346047541,0.38461538461538464,0.024271844660194174,0.04566210045662101,0.6885245901639344,RobustScaler
13,LinearSVC,BalancedKFold,0.11666666666666665,0.0076315789473684215,0.014302325581395348,0.7001245738263834,0.27381895176813503,0.014059942979322542,0.026517856413935302,0.7007926468322507,0.38461538461538464,0.024271844660194174,0.04566210045662101,0.6885245901639344,RobustScaler
