,model,folding,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,precision,recall,f1,accuracy,scaler
8,KNeighborsClassifier,StratifiedKFold,0.3629659715596747,0.08776889396535313,0.14108971207954615,0.678538955405171,0.647002842647076,0.1577868141248423,0.2536196618957946,0.719589356617124,0.32954545454545453,0.0847953216374269,0.13488372093023254,0.6716681376875552,MinMaxScaler
9,KNeighborsClassifier,BalancedKFold,0.4564962196386345,0.10350630136826185,0.1668093049891341,0.6968695240350461,0.623505568713312,0.15171514486885496,0.2437952674629896,0.7247672281659638,0.32954545454545453,0.0847953216374269,0.13488372093023254,0.6716681376875552,MinMaxScaler
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6979698073919833,0.0,0.0,0.0,0.6979688084664751,0.0,0.0,0.0,0.6981465136804943,MinMaxScaler
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.7070968505801563,0.0,0.0,0.0,0.7071147848316001,0.0,0.0,0.0,0.6981465136804943,MinMaxScaler
12,LinearSVC,StratifiedKFold,0.0,0.0,0.0,0.6979698073919833,0.0,0.0,0.0,0.6979688084664751,0.0,0.0,0.0,0.6981465136804943,MinMaxScaler
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.7070968505801563,0.0,0.0,0.0,0.7071147848316001,0.0,0.0,0.0,0.6981465136804943,MinMaxScaler
0,LogisticRegression,StratifiedKFold,0.45,0.009765848086807537,0.019048665811809244,0.6997379836890508,0.7816885238944062,0.011262446473714079,0.022163112307150446,0.7004219694990728,0.7142857142857143,0.014619883040935672,0.028653295128939826,0.7007943512797882,Normalizer
1,LogisticRegression,BalancedKFold,0.5916666666666666,0.03304777928203025,0.06183457393691587,0.7109874496803219,0.7105523651318945,0.03417752677167442,0.06515144550746764,0.713016833247203,0.7142857142857143,0.014619883040935672,0.028653295128939826,0.7007943512797882,Normalizer
2,SGDClassifier,StratifiedKFold,0.32122243127626826,0.15563487530934703,0.14100378893347237,0.6538452195037306,0.49766755337094415,0.17731646287984318,0.16797542219452674,0.6618877473629982,0.3161856963613551,0.7368421052631579,0.4424934152765584,0.43954104148278905,Normalizer
3,SGDClassifier,BalancedKFold,0.447821888102621,0.3549677514316776,0.2780102922848207,0.61793038124556,0.4875335412957563,0.36425285361101506,0.27750518478386316,0.6178276271262996,0.3161856963613551,0.7368421052631579,0.4424934152765584,0.43954104148278905,Normalizer
4,RidgeClassifier,StratifiedKFold,0.25,0.003902531886541024,0.007673992673992674,0.698853895540517,0.8009126984126984,0.005306430658543334,0.010538135175741757,0.6991790277297298,0.5,0.005847953216374269,0.011560693641618498,0.6981465136804943,Normalizer
5,RidgeClassifier,BalancedKFold,0.4708333333333334,0.03557339266891715,0.06539271540622077,0.707584655458205,0.6155463674039525,0.038785993804736185,0.07287946765095718,0.7115008320716855,0.5714285714285714,0.011695906432748537,0.022922636103151862,0.6990291262135923,Normalizer
6,RandomForestClassifier,StratifiedKFold,0.4555128205128205,0.03801637159718256,0.06952380782236271,0.6967942044074267,0.9971909366123789,0.9991336128660073,0.998160874210169,0.9988879054665091,0.25,0.017543859649122806,0.03278688524590164,0.6875551632833187,Normalizer
7,RandomForestClassifier,BalancedKFold,0.4588095238095238,0.044918714795215885,0.08115149296195011,0.7037011603125739,0.9954038753808796,0.999812734082397,0.9976029028058135,0.9985921945399439,0.34285714285714286,0.03508771929824561,0.0636604774535809,0.6884377758164166,Normalizer
8,KNeighborsClassifier,StratifiedKFold,0.3664655875525441,0.08975823339044356,0.14315391710513317,0.6794230435537048,0.6468973575823187,0.16146928189181708,0.2583903146660651,0.720112488829527,0.3069306930693069,0.09064327485380116,0.1399548532731377,0.6637246248896734,Normalizer
9,KNeighborsClassifier,BalancedKFold,0.40699381028328396,0.09028243395797611,0.14545415733721098,0.6910134975136157,0.649937361459521,0.15150241649563828,0.24536797662711624,0.7277452939703105,0.3069306930693069,0.09064327485380116,0.1399548532731377,0.6637246248896734,Normalizer
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6979698073919833,0.0,0.0,0.0,0.6979688084664751,0.0,0.0,0.0,0.6981465136804943,Normalizer
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.7070968505801563,0.0,0.0,0.0,0.7071147848316001,0.0,0.0,0.0,0.6981465136804943,Normalizer
12,LinearSVC,StratifiedKFold,0.0,0.0,0.0,0.6979698073919833,0.0,0.0,0.0,0.6979688084664751,0.0,0.0,0.0,0.6981465136804943,Normalizer
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.7070968505801563,0.0,0.0,0.0,0.7071147848316001,0.0,0.0,0.0,0.6981465136804943,Normalizer
0,LogisticRegression,StratifiedKFold,0.567078477078477,0.0419093851132686,0.0770341019224001,0.699436925212563,0.612370104960602,0.045916993804317754,0.0853105562945343,0.7028749486805418,0.3684210526315789,0.02046783625730994,0.038781163434903045,0.6937334510150044,StandardScaler
1,LogisticRegression,BalancedKFold,0.4594047619047619,0.04922620013959459,0.08855294329357027,0.7070873786407766,0.6173055141329736,0.056925147199430606,0.10398628526666279,0.7133417430156719,0.3333333333333333,0.014619883040935672,0.028011204481792715,0.6937334510150044,StandardScaler
2,SGDClassifier,StratifiedKFold,0.4094163581878193,0.26517228250523506,0.19858268914653454,0.6247154259934062,0.5059049447124864,0.272464741830939,0.20825442906021543,0.632775820560431,0.3870967741935484,0.07017543859649122,0.11881188118811879,0.6857899382171226,StandardScaler
3,SGDClassifier,BalancedKFold,0.36786852866708275,0.2628532796079165,0.1858873770822219,0.6256334359460098,0.5004773009463078,0.28295669140143526,0.21138535854794643,0.6315332878533959,0.37104072398190047,0.23976608187134502,0.2912966252220249,0.6478375992939099,StandardScaler
4,RidgeClassifier,StratifiedKFold,0.5767063492063492,0.02628973919664953,0.04978353410375981,0.7000251605066806,0.6485350372064108,0.028805818594550992,0.05511015706466408,0.7019591463950794,0.18181818181818182,0.005847953216374269,0.011331444759206798,0.6919682259488085,StandardScaler
5,RidgeClassifier,BalancedKFold,0.4696825396825397,0.054770746977599274,0.09656093053263459,0.7070897466256215,0.5969740768568175,0.06263584200338981,0.11319887106951057,0.7130168039179227,0.3333333333333333,0.014619883040935672,0.028011204481792715,0.6937334510150044,StandardScaler
6,RandomForestClassifier,StratifiedKFold,0.5447902097902098,0.03996763754045307,0.07351029327071427,0.6988512927294812,0.9974064508246041,0.9989172799031956,0.9981603473925864,0.9988879054665091,0.4117647058823529,0.04093567251461988,0.07446808510638298,0.6928508384819064,StandardScaler
7,RandomForestClassifier,BalancedKFold,0.6211111111111111,0.059935290439358635,0.10831061224915206,0.7119843713000236,0.9954028484759707,0.9996268604764491,0.9975098805096932,0.9985380526882924,0.4,0.03508771929824561,0.06451612903225806,0.6928508384819064,StandardScaler
8,KNeighborsClassifier,StratifiedKFold,0.3885305922148027,0.07405292213972967,0.1239368036936698,0.6844369252125629,0.6440473381068296,0.12952059677411792,0.2156010113222338,0.7154680323900394,0.38461538461538464,0.07309941520467836,0.12285012285012284,0.6849073256840247,StandardScaler
9,KNeighborsClassifier,BalancedKFold,0.25695526695526694,0.04811135962965177,0.08015142755040887,0.6827279185413213,0.6275618895550167,0.11014936903403001,0.18704926823037413,0.7203807703159526,0.38461538461538464,0.07309941520467836,0.12285012285012284,0.6849073256840247,StandardScaler
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6979698073919833,0.0,0.0,0.0,0.6979688084664751,0.0,0.0,0.0,0.6981465136804943,StandardScaler
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.7070968505801563,0.0,0.0,0.0,0.7071147848316001,0.0,0.0,0.0,0.6981465136804943,StandardScaler
12,LinearSVC,StratifiedKFold,0.4916666666666666,0.008785455929944794,0.017145296237620837,0.6985597778934582,0.7622916334872856,0.014079934150356688,0.027403623546051588,0.7008144577210031,0.3843537414965986,0.3304093567251462,0.35534591194968557,0.6381288614298323,StandardScaler
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.7070968505801563,0.0,0.0,0.0,0.7071147848316001,0.0,0.0,0.0,0.6981465136804943,StandardScaler
0,LogisticRegression,StratifiedKFold,0.5694444444444444,0.023386636207881208,0.044443721646422005,0.6994377928162415,0.6196990018053115,0.025665648905085527,0.049223748103672624,0.7008470197702129,0.2222222222222222,0.005847953216374269,0.011396011396011397,0.6937334510150044,RobustScaler
1,LogisticRegression,BalancedKFold,0.47440476190476194,0.04922620013959459,0.08875317317121952,0.7080629883968742,0.6103868119975918,0.057475480356903974,0.10479781898375821,0.7131251169505056,0.3333333333333333,0.014619883040935672,0.028011204481792715,0.6937334510150044,RobustScaler
2,SGDClassifier,StratifiedKFold,0.47569206328787317,0.12105463544641155,0.1561014096530864,0.6708988374110705,0.5325906619816276,0.1379479675254323,0.17299920819277684,0.6823658318416191,0.4,0.005847953216374269,0.011527377521613832,0.6972639011473963,RobustScaler
3,SGDClassifier,BalancedKFold,0.37837258257642603,0.1875351298202079,0.1852606678450182,0.6490670139711104,0.4779266204831353,0.21389166770516574,0.22818981155322898,0.6711644780179976,0.3401360544217687,0.5847953216374269,0.43010752688172044,0.5322153574580759,RobustScaler
4,RidgeClassifier,StratifiedKFold,0.5599999999999999,0.026299257567104512,0.049894144302820985,0.7006177338191913,0.6483049439299439,0.02739865768034782,0.052527941238019,0.7016975481975024,0.14285714285714285,0.0029239766081871343,0.0057306590257879654,0.6937334510150044,RobustScaler
5,RidgeClassifier,BalancedKFold,0.4407142857142857,0.03690951502736959,0.06746067442469242,0.7070873786407766,0.6367118703990684,0.044520724614878764,0.08276337009033609,0.7123130478342966,0.2727272727272727,0.008771929824561403,0.016997167138810197,0.6937334510150044,RobustScaler
6,RandomForestClassifier,StratifiedKFold,0.5521928071928072,0.04094802969731583,0.07536971590674321,0.6991462779802187,0.9974064508246041,0.9989172799031956,0.9981603473925864,0.9988879054665091,0.3939393939393939,0.038011695906432746,0.06933333333333333,0.6919682259488085,RobustScaler
7,RandomForestClassifier,BalancedKFold,0.6211111111111111,0.059935290439358635,0.10831061224915206,0.7119843713000236,0.9954028484759707,0.9996268604764491,0.9975098805096932,0.9985380526882924,0.41379310344827586,0.03508771929824561,0.0646900269541779,0.6937334510150044,RobustScaler
8,KNeighborsClassifier,StratifiedKFold,0.3652144969419057,0.08381877022653722,0.1357430637603684,0.6794325871941697,0.655396739783632,0.15150412967314372,0.24605194126721974,0.7196545128069193,0.379746835443038,0.08771929824561403,0.14251781472684086,0.6813768755516328,RobustScaler
9,KNeighborsClassifier,BalancedKFold,0.3274396290843659,0.07063834326216822,0.11465815477374282,0.6822543215723418,0.6194656818362951,0.1258878537542009,0.2091480039485772,0.721409964095095,0.379746835443038,0.08771929824561403,0.14251781472684086,0.6813768755516328,RobustScaler
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6979698073919833,0.0,0.0,0.0,0.6979688084664751,0.0,0.0,0.0,0.6981465136804943,RobustScaler
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.7070968505801563,0.0,0.0,0.0,0.7071147848316001,0.0,0.0,0.0,0.6981465136804943,RobustScaler
12,LinearSVC,StratifiedKFold,0.0,0.0,0.0,0.6979698073919833,0.0,0.0,0.0,0.6979688084664751,0.0,0.0,0.0,0.6981465136804943,RobustScaler
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.7070968505801563,0.0,0.0,0.0,0.7071147848316001,0.0,0.0,0.0,0.6981465136804943,RobustScaler
