,model,folding,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,precision,recall,f1,accuracy,scaler
9,KNeighborsClassifier,BalancedKFold,0.3177128427128427,0.0989387582923052,0.14674994451291784,0.635327868852459,0.6807011101447619,0.23284777202190568,0.3456312340012147,0.7046190812245858,0.45454545454545453,0.14705882352941177,0.22222222222222224,0.6452702702702703,StandardScaler
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6576353421859039,0.0,0.0,0.0,0.6576272201660751,0.0,0.0,0.0,0.6554054054054054,StandardScaler
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.663360655737705,0.0,0.0,0.0,0.6633662667607622,0.0,0.0,0.0,0.6554054054054054,StandardScaler
12,LinearSVC,StratifiedKFold,0.0,0.0,0.0,0.6576353421859039,0.0,0.0,0.0,0.6576272201660751,0.0,0.0,0.0,0.6554054054054054,StandardScaler
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.663360655737705,0.0,0.0,0.0,0.6633662667607622,0.0,0.0,0.0,0.6554054054054054,StandardScaler
0,LogisticRegression,StratifiedKFold,0.32857142857142857,0.026344086021505377,0.04738612275376981,0.6531281920326863,0.5114541730670763,0.03372791424262013,0.06286214616568045,0.6581289445975171,0.6,0.058823529411764705,0.10714285714285714,0.6621621621621622,RobustScaler
1,LogisticRegression,BalancedKFold,0.3,0.015364167995746941,0.02922196796338673,0.6583879781420764,0.5671717171717173,0.02606261144749373,0.049632573525817916,0.6681311960211044,0.6666666666666666,0.058823529411764705,0.10810810810810811,0.6655405405405406,RobustScaler
2,SGDClassifier,StratifiedKFold,0.372399414311179,0.2927956989247312,0.243454456407054,0.5877042900919305,0.5637171937743595,0.3352496767937944,0.29410141262379086,0.6060230575714205,1.0,0.00980392156862745,0.01941747572815534,0.6587837837837838,RobustScaler
3,SGDClassifier,BalancedKFold,0.11751686909581646,0.1958278436539306,0.13478407439697762,0.6123497267759562,0.17465489144003668,0.20717569426355736,0.14248000142996511,0.6193631750512485,0.47058823529411764,0.0784313725490196,0.13445378151260504,0.652027027027027,RobustScaler
4,RidgeClassifier,StratifiedKFold,0.36523809523809525,0.046021505376344085,0.08049186505068857,0.6542262512768131,0.40009242917949406,0.04842167636285284,0.08611427418209579,0.6580037893356367,0.5,0.058823529411764705,0.10526315789473684,0.6554054054054054,RobustScaler
5,RidgeClassifier,BalancedKFold,0.11000000000000001,0.0202020202020202,0.03351046698872785,0.6534699453551912,0.26956484962406013,0.03688729838257552,0.06463588305610074,0.6655677655677656,0.5,0.058823529411764705,0.10526315789473684,0.6554054054054054,RobustScaler
6,RandomForestClassifier,StratifiedKFold,0.45904761904761904,0.08225806451612902,0.13636817963037476,0.6485955056179775,1.0,1.0,1.0,1.0,0.29411764705882354,0.049019607843137254,0.08403361344537814,0.6317567567567568,RobustScaler
7,RandomForestClassifier,BalancedKFold,0.5035714285714286,0.08866496775535677,0.1442502432585286,0.6583060109289616,1.0,1.0,1.0,1.0,0.35714285714285715,0.049019607843137254,0.08620689655172414,0.6418918918918919,RobustScaler
8,KNeighborsClassifier,StratifiedKFold,0.4466137566137567,0.2241935483870968,0.29195143728554346,0.6327757916241061,1.0,1.0,1.0,1.0,0.42,0.20588235294117646,0.2763157894736842,0.6283783783783784,RobustScaler
9,KNeighborsClassifier,BalancedKFold,0.3995238095238095,0.11379802024824907,0.1749518000462528,0.6371311475409835,0.657137057794264,0.22146362603731676,0.33084542783914794,0.698937728937729,0.39285714285714285,0.10784313725490197,0.16923076923076924,0.6351351351351351,RobustScaler
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6576353421859039,0.0,0.0,0.0,0.6576272201660751,0.0,0.0,0.0,0.6554054054054054,RobustScaler
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.663360655737705,0.0,0.0,0.0,0.6633662667607622,0.0,0.0,0.0,0.6554054054054054,RobustScaler
12,LinearSVC,StratifiedKFold,0.0,0.0,0.0,0.6576353421859039,0.0,0.0,0.0,0.6576272201660751,0.0,0.0,0.0,0.6554054054054054,RobustScaler
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.663360655737705,0.0,0.0,0.0,0.6633662667607622,0.0,0.0,0.0,0.6554054054054054,RobustScaler
