,model,folding,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,precision,recall,f1,accuracy,scaler
8,KNeighborsClassifier,StratifiedKFold,0.3765007215007215,0.09977867203219316,0.15595071129920132,0.6423678798175804,0.6521855568955661,0.1786941563521836,0.28015799127247554,0.6951417643635154,0.43636363636363634,0.10256410256410256,0.16608996539792384,0.6576704545454546,Normalizer
9,KNeighborsClassifier,BalancedKFold,0.33846792096792094,0.0870273509075239,0.13691855255682642,0.6624113475177305,0.6560055126916534,0.17670554056780646,0.2776666331286968,0.7135166421119096,0.43636363636363634,0.10256410256410256,0.16608996539792384,0.6576704545454546,Normalizer
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6674573012608425,0.0,0.0,0.0,0.6674561957817133,0.0,0.0,0.0,0.6676136363636364,Normalizer
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.6873201621073962,0.0,0.0,0.0,0.687321915371278,0.0,0.0,0.0,0.6676136363636364,Normalizer
12,LinearSVC,StratifiedKFold,0.0,0.0,0.0,0.6674573012608425,0.0,0.0,0.0,0.6674561957817133,0.0,0.0,0.0,0.6676136363636364,Normalizer
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.6873201621073962,0.0,0.0,0.0,0.687321915371278,0.0,0.0,0.0,0.6676136363636364,Normalizer
0,LogisticRegression,StratifiedKFold,0.5317249417249417,0.08977867203219315,0.15253572537991095,0.6703031386926585,0.5878147644320839,0.09971263214909025,0.1703226081471768,0.6773512929242538,0.29545454545454547,0.05555555555555555,0.09352517985611512,0.6420454545454546,StandardScaler
1,LogisticRegression,BalancedKFold,0.5511688311688312,0.08637579665207838,0.14261495191943144,0.6859118541033434,0.5969823243624323,0.0969374221905653,0.16608405387769407,0.6974514417150244,0.3111111111111111,0.05982905982905983,0.1003584229390681,0.6434659090909091,StandardScaler
2,SGDClassifier,StratifiedKFold,0.3826984126984127,0.17635814889336016,0.21613887128391535,0.6267258338549585,0.44821645014439077,0.21118377500050153,0.2580379264451416,0.6467703223303124,0.3464566929133858,0.18803418803418803,0.24376731301939056,0.6122159090909091,StandardScaler
3,SGDClassifier,BalancedKFold,0.3317948717948718,0.09557076104873843,0.13976474915272788,0.6781053698074975,0.5136141861226782,0.09091571620658352,0.1371124394522669,0.6778249872215041,0.3464566929133858,0.18803418803418803,0.24376731301939056,0.6122159090909091,StandardScaler
4,RidgeClassifier,StratifiedKFold,0.522085137085137,0.08124748490945674,0.139527235539464,0.6693552713940802,0.577911260291122,0.09100684065878956,0.15702222519886852,0.6756143953881544,0.30952380952380953,0.05555555555555555,0.09420289855072463,0.6448863636363636,StandardScaler
5,RidgeClassifier,BalancedKFold,0.46333333333333326,0.02308146746348892,0.04320701701189506,0.6859219858156028,0.6261363636363636,0.02886368368442991,0.05511131686230342,0.6909627218697696,0.2857142857142857,0.017094017094017096,0.03225806451612903,0.6590909090909091,StandardScaler
6,RandomForestClassifier,StratifiedKFold,0.3791025439885579,0.22927565392354127,0.28448558550573877,0.6196056514352143,0.9797684789807383,0.9257665650263798,0.9519875037834333,0.9689457332113853,0.39552238805970147,0.2264957264957265,0.28804347826086957,0.6278409090909091,StandardScaler
7,RandomForestClassifier,BalancedKFold,0.3783952099505422,0.19619395043631066,0.25519159804626323,0.6431864235055725,0.9794174599178115,0.9465714514877472,0.9626788253836039,0.9770493199835633,0.38345864661654133,0.21794871794871795,0.2779291553133515,0.6235795454545454,StandardScaler
8,KNeighborsClassifier,StratifiedKFold,0.34530663780663784,0.08824949698189136,0.13937585209999998,0.6404475543235268,0.6689319786205637,0.18550271820899114,0.2902768322518952,0.6985627892796763,0.4262295081967213,0.1111111111111111,0.17627118644067796,0.6548295454545454,StandardScaler
9,KNeighborsClassifier,BalancedKFold,0.3811718836718837,0.07781703542458512,0.12514524895725082,0.6702380952380953,0.6718536004785449,0.1568041662057545,0.253903406422898,0.7123302464495825,0.4262295081967213,0.1111111111111111,0.17627118644067796,0.6548295454545454,StandardScaler
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6674573012608425,0.0,0.0,0.0,0.6674561957817133,0.0,0.0,0.0,0.6676136363636364,StandardScaler
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.6873201621073962,0.0,0.0,0.0,0.687321915371278,0.0,0.0,0.0,0.6676136363636364,StandardScaler
12,LinearSVC,StratifiedKFold,0.5256565656565656,0.08265593561368209,0.1418965961366727,0.6698292050433693,0.5776383707905237,0.09227316495817368,0.1588995763907569,0.6756670269671017,0.30952380952380953,0.05555555555555555,0.09420289855072463,0.6448863636363636,StandardScaler
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.6837639311043567,0.8,0.006841498270500119,0.013539302981964338,0.6887463418423083,0.0,0.0,0.0,0.6661931818181818,StandardScaler
0,LogisticRegression,StratifiedKFold,0.5028751803751803,0.07553319919517103,0.13058585332084172,0.6679289993740498,0.5401741203196936,0.08230255371221087,0.1426302059110756,0.6715089659377511,0.3023255813953488,0.05555555555555555,0.09386281588447652,0.6434659090909091,RobustScaler
1,LogisticRegression,BalancedKFold,0.5166666666666666,0.028043806711542458,0.05253554988428938,0.688758865248227,0.5745712359299316,0.027290198411936084,0.051970998220608,0.6895381074796797,0.3448275862068966,0.042735042735042736,0.07604562737642585,0.6548295454545454,RobustScaler
2,SGDClassifier,StratifiedKFold,0.35863173774680324,0.11394366197183096,0.16303837880601085,0.646150406867567,0.45784647498716746,0.13564765592088107,0.19669970471594297,0.6593504060308749,0.4367816091954023,0.1623931623931624,0.23676012461059193,0.6519886363636364,RobustScaler
3,SGDClassifier,BalancedKFold,0.3373593726534903,0.1459681594460557,0.17852794701329072,0.6545694022289767,0.4338314838575251,0.14884796042440124,0.2003366681782981,0.6726040319913408,0.4367816091954023,0.1623931623931624,0.23676012461059193,0.6519886363636364,RobustScaler
4,RidgeClassifier,StratifiedKFold,0.5127417027417028,0.07130784708249496,0.12467110083560903,0.6698336761155325,0.5580984801592116,0.08056179662580995,0.14059744523718415,0.6730354203043152,0.3076923076923077,0.05128205128205128,0.08791208791208792,0.6463068181818182,RobustScaler
5,RidgeClassifier,BalancedKFold,0.0,0.0,0.0,0.6873201621073962,0.0,0.0,0.0,0.687321915371278,0.5,0.004273504273504274,0.008474576271186442,0.6676136363636364,RobustScaler
6,RandomForestClassifier,StratifiedKFold,0.3872784982810472,0.23211267605633804,0.2888423491670046,0.6233993561656086,0.979768693515038,0.9257665650263796,0.9519880584504508,0.9689457332113853,0.38235294117647056,0.2222222222222222,0.28108108108108104,0.6221590909090909,RobustScaler
7,RandomForestClassifier,BalancedKFold,0.39842634461055515,0.21804352221554754,0.27654656521481746,0.6439057750759879,0.9480544853264365,0.9766691618052157,0.962115894517628,0.975941537127795,0.3611111111111111,0.2222222222222222,0.2751322751322752,0.6107954545454546,RobustScaler
8,KNeighborsClassifier,StratifiedKFold,0.3432970441861275,0.08261569416498994,0.1318497158943061,0.6447241348475365,0.6346063200838451,0.15590483259443516,0.25013888268881496,0.6894571935367645,0.34,0.07264957264957266,0.11971830985915494,0.6448863636363636,RobustScaler
9,KNeighborsClassifier,BalancedKFold,0.42535444947209655,0.06097541116972005,0.10108551435731701,0.6624468085106383,0.6415146059157485,0.11728741635874282,0.1981237513189697,0.7035465337703078,0.34,0.07264957264957266,0.11971830985915494,0.6448863636363636,RobustScaler
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.6674573012608425,0.0,0.0,0.0,0.6674561957817133,0.0,0.0,0.0,0.6676136363636364,RobustScaler
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.6873201621073962,0.0,0.0,0.0,0.687321915371278,0.0,0.0,0.0,0.6676136363636364,RobustScaler
12,LinearSVC,StratifiedKFold,0.44737134941082307,0.07273641851106641,0.12362031181147981,0.6613028704283288,0.5128686239825389,0.09021620293285723,0.15217795286023658,0.6675090767994234,0.3333333333333333,0.05128205128205128,0.08888888888888889,0.6505681818181818,RobustScaler
13,LinearSVC,BalancedKFold,0.03333333333333333,0.0022727272727272726,0.004255319148936171,0.6851823708206688,0.11904761904761904,0.0015228623094807542,0.0029383053494728625,0.6862934343586197,0.16666666666666666,0.008547008547008548,0.016260162601626018,0.65625,RobustScaler
