,model,folding,mean_test_precision,mean_test_recall,mean_test_f1,mean_test_accuracy,mean_train_precision,mean_train_recall,mean_train_f1,mean_train_accuracy,precision,recall,f1,accuracy,scaler
4,RidgeClassifier,StratifiedKFold,0.0,0.0,0.0,0.9821771186795694,0.0,0.0,0.0,0.982175522631241,0.0,0.0,0.0,0.9821917808219178,RobustScaler
5,RidgeClassifier,BalancedKFold,0.0,0.0,0.0,0.9625,0.0,0.0,0.0,0.9615492957746479,0.0,0.0,0.0,0.9821917808219178,RobustScaler
6,RandomForestClassifier,StratifiedKFold,0.1,0.05,0.06666666666666667,0.9817204976750032,0.996875,0.8746825396825397,0.9314997091363422,0.9977148337299203,0.0,0.0,0.0,0.9794520547945206,RobustScaler
7,RandomForestClassifier,BalancedKFold,0.0,0.0,0.0,0.9625,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9794520547945206,RobustScaler
8,KNeighborsClassifier,StratifiedKFold,0.0,0.0,0.0,0.9821771186795694,0.0,0.0,0.0,0.982175522631241,0.0,0.0,0.0,0.9821917808219178,RobustScaler
9,KNeighborsClassifier,BalancedKFold,0.0,0.0,0.0,0.9625,0.0,0.0,0.0,0.9615492957746479,0.0,0.0,0.0,0.9808219178082191,RobustScaler
10,MLPClassifier,StratifiedKFold,0.0,0.0,0.0,0.9821771186795694,0.0,0.0,0.0,0.982175522631241,0.0,0.0,0.0,0.9821917808219178,RobustScaler
11,MLPClassifier,BalancedKFold,0.0,0.0,0.0,0.9625,0.0,0.0,0.0,0.9615492957746479,0.0,0.0,0.0,0.9821917808219178,RobustScaler
12,LinearSVC,StratifiedKFold,0.0,0.0,0.0,0.9821771186795694,0.0,0.0,0.0,0.982175522631241,0.0,0.0,0.0,0.9821917808219178,RobustScaler
13,LinearSVC,BalancedKFold,0.0,0.0,0.0,0.9625,0.0,0.0,0.0,0.9615492957746479,0.0,0.0,0.0,0.9821917808219178,RobustScaler
